source_row,date,weekday,slot,node_name,winner,battle_count,unified,banquet,node_mapping_status
303,2026-06-11,木,1D,エントの森,Orzeca,,統一,-,ok
303,2026-06-11,木,1E,クリオ村,Maverickz,,-,-,ok
304,2026-06-12,金,3A,アグリス祭壇,・殺戮・,,,-,ok
304,2026-06-12,金,2A,ナーガ抽出場,氣噗噗讓玻璃心碎一地,,-,-,ok
304,2026-06-12,金,2B,オークキャンプ,PhoenixJP,,-,宴会,ok
304,2026-06-12,金,1A,北部採石場,義勇,,-,-,ok
304,2026-06-12,金,1B,ハーピーの絶壁,オアシスステップ,,統一,-,ok
304,2026-06-12,金,1C,ブリの森,ZirconiA,,-,-,ok
304,2026-06-12,金,1D,マンシャの森の奥,Maverickz,,統一,宴会,ok
304,2026-06-12,金,1E,廃鉄鉱山採掘場,Restart,,-,宴会,ok
306,2026-06-14,日,3A,デルニール農場,沙漠黑鷹,,,-,ok
306,2026-06-14,日,2A,略奪の森,TRAITORs,,-,-,ok
306,2026-06-14,日,2B,忘却の地,VainqueurJP,,-,宴会,ok
306,2026-06-14,日,1A,ナーガ沼地,亗Luxúria亗,,-,-,ok
306,2026-06-14,日,1B,旧ダンデリオン,ーリベリオンー,,-,宴会,ok
306,2026-06-14,日,1C,捨てられた地,一惡人谷一,,-,-,ok
306,2026-06-14,日,1D,ベア川下流,義勇,,統一,宴会,ok
306,2026-06-14,日,1E,アルティノ入り口,MÏRÃGË,,-,-,ok
307,2026-06-15,月,3A,ルツム族駐屯地,RaиkSS,,,-,ok
307,2026-06-15,月,3B,アト農場,雪狼族,,,-,ok
307,2026-06-15,月,2A,ベリア農場地帯,UnityJP,,-,-,ok
307,2026-06-15,月,2B,ギュントの丘,PhoenixJP,,-,-,ok
307,2026-06-15,月,2C,高原地帯,MystSA,,-,宴会,ok
307,2026-06-15,月,1A,隠遁の森,Revenant,,-,-,ok
307,2026-06-15,月,1B,エワズの丘,ーリベリオンー,,-,宴会,ok
307,2026-06-15,月,1C,廃城跡入り口,SERENITY,,-,-,ok
307,2026-06-15,月,1D,カイア渡し場,FLORISTS,,-,宴会,ok
307,2026-06-15,月,1E,カズラ農場,Elemento,,統一,-,ok
310,2026-06-18,木,3A,北部大農場,RaиkSS,,,-,ok
310,2026-06-18,木,2A,トロル防御基地,黄昏のえりしおん,,-,-,ok
310,2026-06-18,木,2B,隠された修道院,氣噗噗讓玻璃心碎一地,,-,宴会,ok
310,2026-06-18,木,2C,マルニの第2実験場,Döraêmön,,-,-,ok
310,2026-06-18,木,1A,アグリス平原,微笑Party,,統一,宴会,ok
310,2026-06-18,木,1B,リンチ農場廃墟,ZirconiA,,-,-,ok
310,2026-06-18,木,1C,ブレディー砦,Kopitiam,,統一,-,ok
310,2026-06-18,木,1D,エントの森,Orzeca,,-,-,ok
310,2026-06-18,木,1E,クリオ村,Maverickz,,-,-,ok
311,2026-06-19,金,3A,アグリス祭壇,・殺戮・,,,宴会,ok
311,2026-06-19,金,2A,ナーガ抽出場,Maverickz,,統一,-,ok
311,2026-06-19,金,1A,北部採石場,義勇,,統一,宴会,ok
311,2026-06-19,金,1B,ハーピーの絶壁,黒の太陽,,-,-,ok
311,2026-06-19,金,1C,ブリの森,柿一門,,-,-,ok
311,2026-06-19,金,1D,マンシャの森の奥,ーArchー,,-,-,ok
311,2026-06-19,金,1E,廃鉄鉱山採掘場,Restart,,-,-,ok
313,2026-06-21,日,3A,デルニール農場,沙漠黑鷹,,,宴会,ok
313,2026-06-21,日,2B,忘却の地,TRAITORs,,-,-,ok
313,2026-06-21,日,1A,ナーガ沼地,亗Luxúria亗,,統一,-,ok
313,2026-06-21,日,1B,旧ダンデリオン,シェイド,,統一,-,ok
313,2026-06-21,日,1C,捨てられた地,Elemento,,統一,宴会,ok
313,2026-06-21,日,1D,ベア川下流,xAEGISx,,-,-,ok
313,2026-06-21,日,1E,アルティノ入り口,Revenant,,-,宴会,ok
314,2026-06-22,月,3A,ルツム族駐屯地,RaиkSS,,,宴会,ok
314,2026-06-22,月,3B,アト農場,雪狼族,,,宴会,ok
314,2026-06-22,月,2A,ベリア農場地帯,UnityJP,,-,-,ok
314,2026-06-22,月,2B,ギュントの丘,ーArchー,,-,-,ok
314,2026-06-22,月,2C,高原地帯,MystSA,,-,-,ok
314,2026-06-22,月,1A,隠遁の森,Revenant,,-,宴会,ok
314,2026-06-22,月,1B,エワズの丘,ムpocalypse,,統一,-,ok
314,2026-06-22,月,1C,廃城跡入り口,ZirconiA,,-,-,ok
314,2026-06-22,月,1D,カイア渡し場,FLORISTS,,-,-,ok
314,2026-06-22,月,1E,カズラ農場,βυsнỉȉdo家族,,-,宴会,ok
317,2026-06-25,木,3A,北部大農場,RaиkSS,,,-,ok
317,2026-06-25,木,2A,トロル防御基地,シェイド,,-,宴会,ok
317,2026-06-25,木,2B,隠された修道院,氣噗噗讓玻璃心碎一地,,-,-,ok
317,2026-06-25,木,2C,マルニの第2実験場,PhoenixJP,,-,宴会,ok
317,2026-06-25,木,1A,アグリス平原,柿一門,,-,-,ok
317,2026-06-25,木,1B,リンチ農場廃墟,一惡人谷一,,-,-,ok
317,2026-06-25,木,1C,ブレディー砦,Kopitiam,,-,-,ok
317,2026-06-25,木,1D,エントの森,Orzeca,,-,宴会,ok
317,2026-06-25,木,1E,クリオ村,cobraXverse,,統一,宴会,ok
318,2026-06-26,金,3A,アグリス祭壇,・殺戮・,,,-,ok
318,2026-06-26,金,2A,ナーガ抽出場,Döraêmön,,-,宴会,ok
318,2026-06-26,金,2B,オークキャンプ,美孚冰室,,統一,-,ok
318,2026-06-26,金,1A,北部採石場,義勇,,-,-,ok
318,2026-06-26,金,1B,ハーピーの絶壁,xAEGISx,,-,宴会,ok
318,2026-06-26,金,1C,ブリの森,一SUN一,,統一,-,ok
318,2026-06-26,金,1E,廃鉄鉱山採掘場,Restart,,統一,-,ok
320,2026-06-28,日,3A,デルニール農場,沙漠黑鷹,,,-,ok
320,2026-06-28,日,2A,略奪の森,VainqueurJP,,-,-,ok
320,2026-06-28,日,2B,忘却の地,TRAITORs,,-,-,ok
320,2026-06-28,日,1A,ナーガ沼地,亗Luxúria亗,,-,-,ok
320,2026-06-28,日,1B,旧ダンデリオン,黒の太陽,,-,-,ok
320,2026-06-28,日,1C,捨てられた地,Elemento,,-,-,ok
320,2026-06-28,日,1D,ベア川下流,ー麒麟ー,,統一,宴会,ok
320,2026-06-28,日,1E,アルティノ入り口,Maverickz,,統一,-,ok
321,2026-06-29,月,3A,ルツム族駐屯地,RaиkSS,,,-,ok
321,2026-06-29,月,3B,アト農場,雪狼族,,,-,ok
321,2026-06-29,月,2A,ベリア農場地帯,UnityJP,,-,-,ok
321,2026-06-29,月,2B,ギュントの丘,シェイド,,-,宴会,ok
321,2026-06-29,月,2C,高原地帯,MystSA,,-,-,ok
321,2026-06-29,月,1A,隠遁の森,黄昏のえりしおん,,統一,-,ok
321,2026-06-29,月,1B,エワズの丘,ーリベリオンー,,-,-,ok
321,2026-06-29,月,1C,廃城跡入り口,xAEGISx,,統一,宴会,ok
321,2026-06-29,月,1D,カイア渡し場,FLORISTS,,統一,-,ok
321,2026-06-29,月,1E,カズラ農場,Restart,,-,-,ok
324,2026-07-02,木,3A,北部大農場,RaиkSS,,,宴会,ok
324,2026-07-02,木,2A,トロル防御基地,UnityJP,,-,-,ok
324,2026-07-02,木,2B,隠された修道院,義勇,,統一,-,ok
324,2026-07-02,木,2C,マルニの第2実験場,PhoenixJP,,-,-,ok
324,2026-07-02,木,1A,アグリス平原,Revenant,,-,-,ok
324,2026-07-02,木,1B,リンチ農場廃墟,一惡人谷一,,統一,宴会,ok
324,2026-07-02,木,1C,ブレディー砦,Kopitiam,,-,-,ok
324,2026-07-02,木,1D,エントの森,Orzeca,,統一,-,ok
324,2026-07-02,木,1E,クリオ村,ーArchー,,-,-,ok
325,2026-07-03,金,3A,アグリス祭壇,・殺戮・,,,宴会,ok
325,2026-07-03,金,2A,ナーガ抽出場,UnityJP,,-,-,ok
325,2026-07-03,金,2B,オークキャンプ,TRAITORs,,-,宴会,ok
325,2026-07-03,金,1A,北部採石場,黄昏のえりしおん,,-,-,ok
325,2026-07-03,金,1B,ハーピーの絶壁,オアシスステップ,,統一,-,ok
325,2026-07-03,金,1C,ブリの森,一SUN一,,-,宴会,ok
325,2026-07-03,金,1D,マンシャの森の奥,cobraXverse,,-,-,ok
325,2026-07-03,金,1E,廃鉄鉱山採掘場,柿一門,,-,宴会,ok
327,2026-07-05,日,3A,デルニール農場,沙漠黑鷹,,,-,ok
327,2026-07-05,日,2A,略奪の森,海洋之心,,-,-,ok
327,2026-07-05,日,2B,忘却の地,TRAITORs,,-,宴会,ok
327,2026-07-05,日,1A,ナーガ沼地,亗Luxúria亗,,統一,-,ok
327,2026-07-05,日,1B,旧ダンデリオン,黒の太陽,,-,宴会,ok
327,2026-07-05,日,1C,捨てられた地,ーリベリオンー,,-,宴会,ok
327,2026-07-05,日,1D,ベア川下流,ー麒麟ー,,-,-,ok
327,2026-07-05,日,1E,アルティノ入り口,Revenant,,-,-,ok
328,2026-07-06,月,3A,ルツム族駐屯地,常悪魔遇到殺手猫,,,宴会,ok
328,2026-07-06,月,3B,アト農場,雪狼族,,,-,ok
328,2026-07-06,月,2A,ベリア農場地帯,PONYTAIL,,-,宴会,ok
328,2026-07-06,月,2B,ギュントの丘,微笑Party,,統一,-,ok
328,2026-07-06,月,2C,高原地帯,MystSA,,-,-,ok
328,2026-07-06,月,1A,隠遁の森,RëBîrth,,-,-,ok
328,2026-07-06,月,1B,エワズの丘,ZirconiA,,-,宴会,ok
328,2026-07-06,月,1C,廃城跡入り口,ーリベリオンー,,-,-,ok
328,2026-07-06,月,1D,カイア渡し場,FLORISTS,,-,宴会,ok
328,2026-07-06,月,1E,カズラ農場,Elemento,,統一,-,ok
331,2026-07-09,木,3A,北部大農場,PONYTAIL,,,-,ok
331,2026-07-09,木,2A,トロル防御基地,xAEGISx,,-,-,ok
331,2026-07-09,木,2B,隠された修道院,Pandora,,-,宴会,ok
331,2026-07-09,木,2C,マルニの第2実験場,PhoenixJP,,-,-,ok
331,2026-07-09,木,1A,アグリス平原,ムpocalypse,,統一,宴会,ok
331,2026-07-09,木,1B,リンチ農場廃墟,一惡人谷一,,-,-,ok
331,2026-07-09,木,1C,ブレディー砦,Kopitiam,,統一,宴会,ok
331,2026-07-09,木,1D,エントの森,Orzeca,,-,-,ok
331,2026-07-09,木,1E,クリオ村,ーArchー,,-,-,ok
332,2026-07-10,金,3A,アグリス祭壇,・殺戮・,,,-,ok
332,2026-07-10,金,2A,ナーガ抽出場,UnityJP,,-,-,ok
332,2026-07-10,金,2B,オークキャンプ,TRAITORs,,-,-,ok
332,2026-07-10,金,1A,北部採石場,黄昏のえりしおん,,統一,-,ok
332,2026-07-10,金,1B,ハーピーの絶壁,シェイド,,-,-,ok
332,2026-07-10,金,1C,ブリの森,Orzeca,,-,-,ok
332,2026-07-10,金,1D,マンシャの森の奥,Döraêmön,,統一,-,ok
332,2026-07-10,金,1E,廃鉄鉱山採掘場,Restart,,-,-,ok
334,2026-07-12,日,3A,デルニール農場,沙漠黑鷹,,,宴会,ok
334,2026-07-12,日,2A,略奪の森,毛家村,,-,宴会,ok
334,2026-07-12,日,2B,忘却の地,RaиkSS,,-,-,ok
334,2026-07-12,日,1A,ナーガ沼地,亗Luxúria亗,,-,宴会,ok
334,2026-07-12,日,1B,旧ダンデリオン,シェイド,,統一,-,ok
334,2026-07-12,日,1C,捨てられた地,オアシスステップ,,統一,-,ok
334,2026-07-12,日,1D,ベア川下流,ー麒麟ー,,-,-,ok
334,2026-07-12,日,1E,アルティノ入り口,Revenant,,統一,-,ok
335,2026-07-13,月,3A,ルツム族駐屯地,常悪魔遇到殺手猫,,,-,ok
335,2026-07-13,月,3B,アト農場,雪狼族,,,宴会,ok
335,2026-07-13,月,2A,ベリア農場地帯,PONYTAIL,,-,-,ok
335,2026-07-13,月,2B,ギュントの丘,ーArchー,,-,-,ok
335,2026-07-13,月,2C,高原地帯,RaиkSS,,-,宴会,ok
335,2026-07-13,月,1A,隠遁の森,Maverickz,,-,-,ok
335,2026-07-13,月,1B,エワズの丘,一SUN一,,統一,-,ok
335,2026-07-13,月,1C,廃城跡入り口,ーリベリオンー,,-,-,ok
335,2026-07-13,月,1D,カイア渡し場,シェイド,,-,-,ok
335,2026-07-13,月,1E,カズラ農場,cobraXverse ,,-,宴会,ok
338,2026-07-16,木,3A,北部大農場,PONYTAIL,,,宴会,ok
338,2026-07-16,木,2A,トロル防御基地,黒の太陽,,-,-,ok
338,2026-07-16,木,2B,隠された修道院,RaиkSS,,-,-,ok
338,2026-07-16,木,2C,マルニの第2実験場,Döraêmön,,統一,宴会,ok
338,2026-07-16,木,1A,アグリス平原,柿一門,,-,-,ok
338,2026-07-16,木,1B,リンチ農場廃墟,一惡人谷一,,統一,-,ok
338,2026-07-16,木,1C,ブレディー砦,Kopitiam,,-,-,ok
338,2026-07-16,木,1D,エントの森,ーリベリオンー,,-,宴会,ok
338,2026-07-16,木,1E,クリオ村,PokemonGo,,-,宴会,ok
339,2026-07-17,金,3A,アグリス祭壇,・殺戮・,,,-,ok
339,2026-07-17,金,2A,ナーガ抽出場,VainqueurJP,,-,宴会,ok
339,2026-07-17,金,2B,オークキャンプ,RaиkSS,,-,-,ok
339,2026-07-17,金,1A,北部採石場,黄昏のえりしおん,,-,宴会,ok
339,2026-07-17,金,1B,ハーピーの絶壁,シェイド,,-,宴会,ok
339,2026-07-17,金,1C,ブリの森,βυsнỉȉdo家族,,統一,-,ok
339,2026-07-17,金,1D,マンシャの森の奥,Elemento,,統一,-,ok
339,2026-07-17,金,1E,廃鉄鉱山採掘場,MelonEmpire,,統一,-,ok
341,2026-07-19,日,3A,デルニール農場,・殺戮・,,,-,ok
341,2026-07-19,日,2A,略奪の森,雲淡風輕o,,-,-,ok
341,2026-07-19,日,2B,忘却の地,TRAITORs,,-,-,ok
341,2026-07-19,日,1A,ナーガ沼地,亗Luxúria亗,,,,ok
341,2026-07-19,日,1B,旧ダンデリオン,SERENITY,,-,-,ok
341,2026-07-19,日,1C,捨てられた地,オアシスステップ,,-,-,ok
341,2026-07-19,日,1D,ベア川下流,ー麒麟ー,,統一,-,ok
341,2026-07-19,日,1E,アルティノ入り口,微笑Party,,-,宴会,ok
342,2026-07-20,月,3A,ルツム族駐屯地,常悪魔遇到殺手猫,,,-,ok
342,2026-07-20,月,3B,アト農場,雪狼族,,,-,ok
342,2026-07-20,月,2A,ベリア農場地帯,VainqueurJP,,-,-,ok
342,2026-07-20,月,2B,ギュントの丘,PhoenixJP,,-,宴会,ok
342,2026-07-20,月,2C,高原地帯,x,,-,-,ok
342,2026-07-20,月,1A,隠遁の森,ZirconiA,,統一,宴会,ok
342,2026-07-20,月,1B,エワズの丘,一SUN一,,-,-,ok
342,2026-07-20,月,1C,廃城跡入り口,氣噗噗讓玻璃心碎一地,,-,-,ok
342,2026-07-20,月,1D,カイア渡し場,シェイド,,統一,-,ok
342,2026-07-20,月,1E,カズラ農場,MelonEmpire,,統一,-,ok
345,2026-07-23,木,3A,北部大農場,PONYTAIL,,,-,ok
345,2026-07-23,木,2A,トロル防御基地,RaиkSS,,-,宴会,ok
345,2026-07-23,木,2B,隠された修道院,SERENITY,,-,-,ok
345,2026-07-23,木,2C,マルニの第2実験場,Döraêmön,,-,-,ok
345,2026-07-23,木,1A,アグリス平原,柿一門,,統一,-,ok
345,2026-07-23,木,1B,リンチ農場廃墟,一惡人谷一,,-,宴会,ok
345,2026-07-23,木,1C,ブレディー砦,Kopitiam,,統一,-,ok
345,2026-07-23,木,1D,エントの森,ーリベリオンー,,-,-,ok
345,2026-07-23,木,1E,クリオ村,PokemonGo,,-,-,ok
346,2026-07-24,金,3A,アグリス祭壇,沙漠黑鷹,,,宴会,ok
346,2026-07-24,金,2A,ナーガ抽出場,UnityJP,,-,-,ok
346,2026-07-24,金,2B,オークキャンプ,TRAITORs,,,,ok
346,2026-07-24,金,1A,北部採石場,義勇,,-,-,ok
346,2026-07-24,金,1B,ハーピーの絶壁,FLORISTS,,統一,-,ok
346,2026-07-24,金,1C,ブリの森,ZirconiA,,-,宴会,ok
346,2026-07-24,金,1D,マンシャの森の奥,ーArchー,,-,-,ok
346,2026-07-24,金,1E,廃鉄鉱山採掘場,柿一門,,-,宴会,ok
348,2026-07-26,日,3A,デルニール農場,・殺戮・,,,宴会,ok
348,2026-07-26,日,2A,略奪の森,MystSA,,-,-,ok
348,2026-07-26,日,2B,忘却の地,Revenant,,統一,宴会,ok
348,2026-07-26,日,1A,ナーガ沼地,亗Luxúria亗,,-,-,ok
348,2026-07-26,日,1B,旧ダンデリオン,シェイド,,-,宴会,ok
348,2026-07-26,日,1C,捨てられた地,オアシスステップ,,統一,-,ok
348,2026-07-26,日,1D,ベア川下流,柿一門,,-,宴会,ok
348,2026-07-26,日,1E,アルティノ入り口,微笑Party,,-,-,ok
349,2026-07-27,月,3A,ルツム族駐屯地,常悪魔遇到殺手猫,,,宴会,ok
349,2026-07-27,月,3B,アト農場,雪狼族,,,宴会,ok
349,2026-07-27,月,2A,ベリア農場地帯,VainqueurJP,,統一,宴会,ok
349,2026-07-27,月,2B,ギュントの丘,UnityJP,,-,-,ok
349,2026-07-27,月,2C,高原地帯,微笑Party,,-,宴会,ok
349,2026-07-27,月,1A,隠遁の森,ZirconiA,,-,-,ok
349,2026-07-27,月,1B,エワズの丘,Orzeca,,統一,-,ok
349,2026-07-27,月,1C,廃城跡入り口,氣噗噗讓玻璃心碎一地,,-,宴会,ok
349,2026-07-27,月,1D,カイア渡し場,シェイド,,-,宴会,ok
349,2026-07-27,月,1E,カズラ農場,Restart,,-,-,ok
352,2026-07-30,木,3A,北部大農場,VainqueurJP,,,-,ok
352,2026-07-30,木,2A,トロル防御基地,RaиkSS,,-,-,ok
352,2026-07-30,木,2B,隠された修道院,義勇,,-,-,ok
352,2026-07-30,木,2C,マルニの第2実験場,PhoenixJP,,-,-,ok
352,2026-07-30,木,1A,アグリス平原,柿一門,,-,宴会,ok
352,2026-07-30,木,1B,リンチ農場廃墟,xAEGISx,,統一,-,ok
352,2026-07-30,木,1C,ブレディー砦,Kopitiam,,-,宴会,ok
352,2026-07-30,木,1D,エントの森,一SUN一,,-,-,ok
352,2026-07-30,木,1E,クリオ村,PokemonGo,,-,-,ok
353,2026-07-31,金,3A,アグリス祭壇,・殺戮・,,,-,ok
353,2026-07-31,金,2A,ナーガ抽出場,UnityJP,,-,-,ok
353,2026-07-31,金,2B,オークキャンプ,TRAITORs,,-,宴会,ok
353,2026-07-31,金,1A,北部採石場,ーEspoirー,,-,-,ok
353,2026-07-31,金,1B,ハーピーの絶壁,FLORISTS,,-,-,ok
353,2026-07-31,金,1D,マンシャの森の奥,ーArchー,,統一,宴会,ok
353,2026-07-31,金,1E,廃鉄鉱山採掘場,ムpocalypse,,統一,-,ok
355,2026-08-02,日,3A,デルニール農場,沙漠黑鷹,,,-,ok
355,2026-08-02,日,2A,略奪の森,RaиkSS,,-,-,ok
355,2026-08-02,日,2B,忘却の地,TRAITORs,,-,-,ok
355,2026-08-02,日,1A,ナーガ沼地,MelonEmpire,,-,-,ok
355,2026-08-02,日,1B,旧ダンデリオン,黄昏のえりしおん,,-,-,ok
355,2026-08-02,日,1C,捨てられた地,オアシスステップ,,-,宴会,ok
355,2026-08-02,日,1D,ベア川下流,ーEspoirー,,統一,-,ok
355,2026-08-02,日,1E,アルティノ入り口,Elemento,,統一,-,ok
356,2026-08-03,月,3A,ルツム族駐屯地,TRAITORs,,,-,ok
356,2026-08-03,月,3B,アト農場,雪狼族,,,-,ok
356,2026-08-03,月,2A,ベリア農場地帯,Maverickz,,-,-,ok
356,2026-08-03,月,2B,ギュントの丘,UnityJP,,-,-,ok
359,2026-08-06,木,3A,北部大農場,VainqueurJP,,,宴会,ok
359,2026-08-06,木,2A,トロル防御基地,UnityJP,,-,-,ok
359,2026-08-06,木,2B,隠された修道院,RaиkSS,,-,宴会,ok
359,2026-08-06,木,2C,マルニの第2実験場,PhoenixJP,,統一,-,ok
359,2026-08-06,木,1A,アグリス平原,Elemento,,統一,-,ok
359,2026-08-06,木,1B,リンチ農場廃墟,一惡人谷一,,-,-,ok
359,2026-08-06,木,1C,ブレディー砦,Kopitiam,,-,-,ok
359,2026-08-06,木,1D,エントの森,一SUN一,,統一,宴会,ok
359,2026-08-06,木,1E,クリオ村,PokemonGo,,-,宴会,ok
360,2026-08-07,金,3A,アグリス祭壇,・殺戮・,,,宴会,ok
360,2026-08-07,金,2A,ナーガ抽出場,Maverickz,,-,宴会,ok
360,2026-08-07,金,2B,オークキャンプ,美孚冰室,,-,-,ok
360,2026-08-07,金,1A,北部採石場,オアシスステップ,,統一,宴会,ok
360,2026-08-07,金,1B,ハーピーの絶壁,FLORISTS,,-,-,ok
360,2026-08-07,金,1C,ブリの森,亗Luxúria亗,,-,-,ok
360,2026-08-07,金,1D,マンシャの森の奥,ーArchー,,-,-,ok
360,2026-08-07,金,1E,廃鉄鉱山採掘場,Restart,,-,-,ok
362,2026-08-09,日,3A,デルニール農場,沙漠黑鷹,,,-,ok
362,2026-08-09,日,2A,略奪の森,RaиkSS,,-,宴会,ok
362,2026-08-09,日,2B,忘却の地,海洋之心,,-,-,ok
362,2026-08-09,日,1A,ナーガ沼地,ムpocalypse,,統一,宴会,ok
362,2026-08-09,日,1B,旧ダンデリオン,ーArchー,,統一,-,ok
362,2026-08-09,日,1C,捨てられた地,ーリベリオンー,,-,-,ok
362,2026-08-09,日,1D,ベア川下流,義勇,,-,-,ok
362,2026-08-09,日,1E,アルティノ入り口,黒の太陽,,-,宴会,ok
363,2026-08-10,月,3A,ルツム族駐屯地,TRAITORs,,,-,ok
363,2026-08-10,月,3B,アト農場,雪狼族,,,-,ok
363,2026-08-10,月,2A,ベリア農場地帯,PONYTAIL,,-,-,ok
363,2026-08-10,月,2B,ギュントの丘,UnityJP,,-,-,ok
363,2026-08-10,月,2C,高原地帯,微笑Party,,-,-,ok
363,2026-08-10,月,1A,隠遁の森,Revenant,,統一,-,ok
363,2026-08-10,月,1B,エワズの丘,Orzeca,,-,-,ok
363,2026-08-10,月,1C,廃城跡入り口,氣噗噗讓玻璃心碎一地,,-,-,ok
363,2026-08-10,月,1D,カイア渡し場,黄昏のえりしおん,,統一,-,ok
363,2026-08-10,月,1E,カズラ農場,Kopitiam,,-,-,ok
366,2026-08-13,木,3A,北部大農場,RaиkSS,,,-,ok
366,2026-08-13,木,2A,トロル防御基地,xAEGISx,,-,-,ok
366,2026-08-13,木,2B,隠された修道院,FLORISTS,,統一,-,ok
366,2026-08-13,木,2C,マルニの第2実験場,PhoenixJP,,-,-,ok
366,2026-08-13,木,1A,アグリス平原,REGENCY彡,,-,-,ok
366,2026-08-13,木,1B,リンチ農場廃墟,一惡人谷一,,-,-,ok
366,2026-08-13,木,1C,ブレディー砦,Kopitiam,,統一,-,ok
366,2026-08-13,木,1D,エントの森,一SUN一,,-,-,ok
366,2026-08-13,木,1E,クリオ村,PokemonGo,,-,-,ok
367,2026-08-14,金,3A,アグリス祭壇,・殺戮・,,,-,ok
367,2026-08-14,金,2A,ナーガ抽出場,MystSA,,-,-,ok
367,2026-08-14,金,2B,オークキャンプ,xAEGISx,,-,-,ok
367,2026-08-14,金,1A,北部採石場,ZirconiA,,-,-,ok
367,2026-08-14,金,1B,ハーピーの絶壁,シェイド,,統一,-,ok
367,2026-08-14,金,1C,ブリの森,亗Luxúria亗,,-,-,ok
367,2026-08-14,金,1D,マンシャの森の奥,Döraêmön,,統一,-,ok
367,2026-08-14,金,1E,廃鉄鉱山採掘場,Restart,,-,-,ok
369,2026-08-16,日,3A,デルニール農場,沙漠黑鷹,,,-,ok
369,2026-08-16,日,2A,略奪の森,cobraXverse,,-,-,ok
369,2026-08-16,日,2B,忘却の地,VainqueurJP,,-,-,ok
369,2026-08-16,日,1A,ナーガ沼地,MelonEmpire,,-,-,ok
369,2026-08-16,日,1B,旧ダンデリオン,ーArchー,,-,-,ok
369,2026-08-16,日,1C,捨てられた地,Elemento,,統一,-,ok
369,2026-08-16,日,1D,ベア川下流,黄昏のえりしおん,,-,-,ok
369,2026-08-16,日,1E,アルティノ入り口,Revenant,,統一,-,ok
